"species","Rank_ED","ED","Rank_min0","EvoHeritage_min0","Rank_min66","EvoHeritage_min66","Rank_min145","EvoHeritage_min145","change_min0_vs_ED","change_min66_vs_ED","change_min145_vs_ED","scientificname","valid_name","class","order","family","genus","major_group"
"Rhizoprionodon porosus",736,24.2012212141556,711,21.3822578750892,859,1.52806633167498,824,0.261557191904229,-25,123,88,"Rhizoprionodon porosus","Rhizoprionodon porosus","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Rhizoprionodon","shark"
"Rhizoprionodon taylori",498,31.7016922046556,432,28.9450545514424,827,1.64527161937922,994,0.21024593357556,-66,329,496,"Rhizoprionodon taylori","Rhizoprionodon taylori","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Rhizoprionodon","shark"
"Rhizoprionodon terraenovae",735,24.2012212141556,719,21.2071193604848,848,1.57308206158572,808,0.267212469153592,-16,113,73,"Rhizoprionodon terraenovae","Rhizoprionodon terraenovae","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Rhizoprionodon","shark"
"Rhynchobatus australiae",459,33.1988106082613,562,25.4101351017786,165,7.56032190509327,209,1.28518919507824,103,-294,-250,"Rhynchobatus australiae","Rhynchobatus australiae","Elasmobranchii","Rhinopristiformes","Rhinidae","Rhynchobatus","ray"
"Rhynchobatus djiddensis",458,33.1988106082613,594,24.7757302037016,161,7.60638480039747,181,1.37776362415922,136,-297,-277,"Rhynchobatus djiddensis","Rhynchobatus djiddensis","Elasmobranchii","Rhinopristiformes","Rhinidae","Rhynchobatus","ray"
"Rhynchobatus laevis",535,30.5125648162613,694,21.8542547587012,201,6.79747858828306,231,1.22088960432271,159,-334,-304,"Rhynchobatus laevis","Rhynchobatus laevis","Elasmobranchii","Rhinopristiformes","Rhinidae","Rhynchobatus","ray"
"Rhynchobatus luebberti",380,36.9621576487613,438,28.7602960300996,167,7.50400551602585,215,1.26601055899668,58,-213,-165,"Rhynchobatus luebberti","Rhynchobatus luebberti","Elasmobranchii","Rhinopristiformes","Rhinidae","Rhynchobatus","ray"
"Rhynchobatus palpebratus",428,34.4274788237613,480,27.6358648990832,188,6.97830763957992,252,1.13746934014667,52,-240,-176,"Rhynchobatus palpebratus","Rhynchobatus palpebratus","Elasmobranchii","Rhinopristiformes","Rhinidae","Rhynchobatus","ray"
"Rhynchobatus springeri",536,30.5125648162613,683,22.199917942215,203,6.75868202764643,228,1.22744832698852,147,-333,-308,"Rhynchobatus springeri","Rhynchobatus springeri","Elasmobranchii","Rhinopristiformes","Rhinidae","Rhynchobatus","ray"
"Rioraja agassizii",369,37.5367941348146,334,32.5278293490464,1006,0.829587587262327,1185,0.145391612261778,-35,637,816,"Rioraja agassizii","Rioraja agassizii","Elasmobranchii","Rajiformes","Arhynchobatidae","Rioraja","ray"
"Rostroraja alba",203,47.4490094775145,142,42.6052575909738,517,2.8356452927824,849,0.249844139008243,-61,314,646,"Rostroraja alba","Rostroraja alba","Elasmobranchii","Rajiformes","Rajidae","Rostroraja","ray"
"Schroederichthys bivius",74,69.1504819363045,125,43.90895885797,38,16.8391933811707,56,2.62519178069606,51,-36,-18,"Schroederichthys bivius","Schroederichthys bivius","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Schroederichthys","shark"
"Schroederichthys chilensis",155,50.8726572528545,304,33.7763912497201,80,11.6493184602989,102,1.96109376217332,149,-75,-53,"Schroederichthys chilensis","Schroederichthys chilensis","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Schroederichthys","shark"
"Schroederichthys maculatus",151,51.3104668343045,306,33.7589303962871,69,12.4748285907475,94,2.03064612605799,155,-82,-57,"Schroederichthys maculatus","Schroederichthys maculatus","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Schroederichthys","shark"
"Schroederichthys saurisqualus",154,50.8726572528545,302,33.8309846445504,77,11.756782503516,112,1.81758538042913,148,-77,-42,"Schroederichthys saurisqualus","Schroederichthys saurisqualus","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Schroederichthys","shark"
"Schroederichthys tenuis",75,69.1504819363045,101,47.2272981653758,35,17.4545257689736,49,2.94563525081359,26,-40,-26,"Schroederichthys tenuis","Schroederichthys tenuis","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Schroederichthys","shark"
"Scoliodon laticaudus",392,36.3840230406318,341,32.3363813106018,812,1.7012638875225,828,0.25828801117277,-51,420,436,"Scoliodon laticaudus","Scoliodon laticaudus","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Scoliodon","shark"
"Scoliodon macrorhynchos",391,36.3840230406318,427,29.0323664981642,814,1.69392862198695,834,0.255555719902201,36,423,443,"Scoliodon macrorhynchos","Scoliodon macrorhynchos","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Scoliodon","shark"
"Scyliorhinus besnardi",500,31.5403761645787,460,28.2983644918306,644,2.18475887576023,368,0.696776948790587,-40,144,-132,"Scyliorhinus besnardi","Scyliorhinus besnardi","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","shark"
"Scyliorhinus boa",781,22.955298453912,730,20.878751767626,766,1.85200325039462,385,0.671561787524498,-51,-15,-396,"Scyliorhinus boa","Scyliorhinus boa","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","shark"
"Scyliorhinus canicula",533,30.5283938439636,502,27.2135620095747,468,3.3026082151985,315,0.79651711641692,-31,-65,-218,"Scyliorhinus canicula","Scyliorhinus canicula","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","shark"
"Scyliorhinus capensis",258,43.8131254319636,223,37.6969622555686,433,3.59553398672782,301,0.862503446184894,-35,175,43,"Scyliorhinus capensis","Scyliorhinus capensis","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","shark"
"Scyliorhinus cervigoni",709,24.9349777219636,704,21.5525397968726,451,3.41938690428109,387,0.670109659673064,-5,-258,-322,"Scyliorhinus cervigoni","Scyliorhinus cervigoni","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","shark"
"Scyliorhinus comoroensis",612,28.247670054912,566,25.3911297435503,695,2.05789735134261,331,0.75097379852164,-46,83,-281,"Scyliorhinus comoroensis","Scyliorhinus comoroensis","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","shark"
"Scyliorhinus garmani",692,25.741436500412,663,22.8462469959666,778,1.8176503945128,377,0.681170766971229,-29,86,-315,"Scyliorhinus garmani","Scyliorhinus garmani","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","shark"
"Scyliorhinus haeckelii",742,24.1016976874636,745,20.5831108406823,481,3.19181696787816,300,0.884979922582884,3,-261,-442,"Scyliorhinus haeckelii","Scyliorhinus haeckelii","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","shark"
"Scyliorhinus hesperius",265,43.0520270995787,248,36.2337284030744,626,2.24837528521399,361,0.706023744240406,-17,361,96,"Scyliorhinus hesperius","Scyliorhinus hesperius","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","shark"
"Scyliorhinus meadi",780,22.955298453912,777,19.9525452162232,747,1.90204398265745,386,0.670507600497828,-3,-33,-394,"Scyliorhinus meadi","Scyliorhinus meadi","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","shark"
"Scyliorhinus retifer",710,24.9349777219636,676,22.4602414112877,457,3.37175138237144,396,0.651854647161909,-34,-253,-314,"Scyliorhinus retifer","Scyliorhinus retifer","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","shark"
"Scyliorhinus stellaris",534,30.5283938439636,526,26.6252994651647,432,3.61879068505354,346,0.727730096977023,-8,-102,-188,"Scyliorhinus stellaris","Scyliorhinus stellaris","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","shark"
"Scyliorhinus tokubee",693,25.741436500412,656,23.039486040047,791,1.78707767632401,348,0.725743475945028,-37,98,-345,"Scyliorhinus tokubee","Scyliorhinus torazame","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","shark"
"Scyliorhinus torazame",501,31.5403761645787,458,28.3162175778034,604,2.31345648044437,369,0.696156276183341,-43,103,-132,"Scyliorhinus torazame","Scyliorhinus torazame","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","shark"
"Scyliorhinus torrei",741,24.1016976874636,727,20.8941534346354,485,3.17531297834352,304,0.857195425103338,-14,-256,-437,"Scyliorhinus torrei","Scyliorhinus torrei","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","shark"
"Scylliogaleus quecketti",277,42.1107027023628,245,36.4756414496469,719,1.98877088676966,963,0.220631088045715,-32,442,686,"Scylliogaleus quecketti","Scylliogaleus quecketti","Elasmobranchii","Carcharhiniformes","Triakidae","Scylliogaleus","shark"
"Scymnodalatias albicauda",358,37.9058603525744,333,32.5878457376733,337,4.68299662765657,288,0.953357474658565,-25,-21,-70,"Scymnodalatias albicauda","Scymnodalatias albicauda","Elasmobranchii","Squaliformes","Somniosidae","Scymnodalatias","shark"
"Scymnodalatias garricki",171,49.5757120810744,145,42.4153965301198,362,4.3279286127938,290,0.946559663671639,-26,191,119,"Scymnodalatias garricki","Scymnodalatias garricki","Elasmobranchii","Squaliformes","Somniosidae","Scymnodalatias","shark"
"Scymnodalatias oligodon",172,49.5757120810744,167,40.8512345851882,381,4.1092857765456,303,0.857468774362147,-5,209,131,"Scymnodalatias oligodon","Scymnodalatias oligodon","Elasmobranchii","Squaliformes","Somniosidae","Scymnodalatias","shark"
"Scymnodalatias sherwoodi",357,37.9058603525744,349,31.9209197851414,356,4.3658516876167,287,0.954441731383457,-8,-1,-70,"Scymnodalatias sherwoodi","Scymnodalatias sherwoodi","Elasmobranchii","Squaliformes","Somniosidae","Scymnodalatias","shark"
"Scymnodon ringens",204,47.3635179802744,206,38.4548230631753,405,3.86308758861858,276,0.989923731937119,2,201,72,"Scymnodon ringens","Scymnodon ringens","Elasmobranchii","Squaliformes","Somniosidae","Scymnodon","shark"
"Sinobatis borneensis",90,61.8070590465858,77,51.4417191276317,109,9.73004280903783,113,1.81484176721943,-13,19,23,"Sinobatis borneensis","Sinobatis borneensis","Elasmobranchii","Rajiformes","Anacanthobatidae","Sinobatis","ray"
"Sinobatis bulbicauda",237,45.0422554535858,257,35.9217711637998,133,8.592842565798,278,0.982230528112904,20,-104,41,"Sinobatis bulbicauda","Sinobatis bulbicauda","Elasmobranchii","Rajiformes","Anacanthobatidae","Sinobatis","ray"
"Sinobatis caerulea",58,73.3855284915858,55,56.3406798583437,94,11.0084586637786,502,0.435867109413861,-3,36,444,"Sinobatis caerulea","Sinobatis caerulea","Elasmobranchii","Rajiformes","Anacanthobatidae","Sinobatis","ray"
"Sinobatis filicauda",236,45.0422554535858,292,34.0264889974729,134,8.55359305338047,286,0.964928569320695,56,-102,50,"Sinobatis filicauda","Sinobatis filicauda","Elasmobranchii","Rajiformes","Anacanthobatidae","Sinobatis","ray"
"Sinobatis melanosoma",57,73.3855284915858,41,59.830576686121,95,10.9131563091538,431,0.59951002455944,-16,38,374,"Sinobatis melanosoma","Sinobatis melanosoma","Elasmobranchii","Rajiformes","Anacanthobatidae","Sinobatis","ray"
"Somniosus antarcticus",344,38.4673616202366,589,24.8918435701621,132,8.66914692375748,134,1.6705901070263,245,-212,-210,"Somniosus antarcticus","Somniosus antarcticus","Elasmobranchii","Squaliformes","Somniosidae","Somniosus","shark"
"Somniosus longus",178,49.1125545417366,199,38.6853394009053,138,8.37336185953637,101,1.96208530195123,21,-40,-77,"Somniosus longus","Somniosus longus","Elasmobranchii","Squaliformes","Somniosidae","Somniosus","shark"
"Somniosus microcephalus",295,40.9001215037366,518,26.7407344174606,130,8.78292145640408,120,1.73463057020726,223,-165,-175,"Somniosus microcephalus","Somniosus microcephalus","Elasmobranchii","Squaliformes","Somniosidae","Somniosus","shark"
"Somniosus pacificus",345,38.4673616202366,603,24.5111901462873,136,8.46447764644067,125,1.7165229878911,258,-209,-220,"Somniosus pacificus","Somniosus pacificus","Elasmobranchii","Squaliformes","Somniosidae","Somniosus","shark"
"Somniosus rostratus",177,49.1125545417366,260,35.7400337342176,123,9.03226630548588,93,2.04417781786921,83,-54,-84,"Somniosus rostratus","Somniosus rostratus","Elasmobranchii","Squaliformes","Somniosidae","Somniosus","shark"
"Sphyrna corona",465,33.0258374841917,399,29.7065757604448,618,2.27645380973735,840,0.252529126022355,-66,153,375,"Sphyrna corona","Sphyrna corona","Elasmobranchii","Carcharhiniformes","Sphyrnidae","Sphyrna","shark"
"Sphyrna lewini",281,42.0618820516917,238,36.6977739540538,535,2.66550243720663,861,0.247770646930497,-43,254,580,"Sphyrna lewini","Sphyrna lewini","Elasmobranchii","Carcharhiniformes","Sphyrnidae","Sphyrna","shark"
"Sphyrna media",639,27.2788103888583,608,24.3535515963173,701,2.04152423777812,885,0.241189167091178,-31,62,246,"Sphyrna media","Sphyrna media","Elasmobranchii","Carcharhiniformes","Sphyrnidae","Sphyrna","shark"
"Sphyrna mokarran",142,52.7400314584583,136,42.8312974597653,552,2.5829909670296,860,0.247958926502456,-6,410,718,"Sphyrna mokarran","Sphyrna mokarran","Elasmobranchii","Carcharhiniformes","Sphyrnidae","Sphyrna","shark"
"Sphyrna tiburo",585,29.2516563788583,558,25.5858340135442,683,2.08523960136268,829,0.258166534394102,-27,98,244,"Sphyrna tiburo","Sphyrna tiburo","Elasmobranchii","Carcharhiniformes","Sphyrnidae","Sphyrna","shark"
"Sphyrna tudes",638,27.2788103888583,598,24.5846939080614,721,1.98690373698932,853,0.249146520152854,-40,83,215,"Sphyrna tudes","Sphyrna tudes","Elasmobranchii","Carcharhiniformes","Sphyrnidae","Sphyrna","shark"
"Sphyrna zygaena",173,49.3956640752917,165,40.9668393622589,525,2.76958134016526,820,0.263083597490823,-8,352,647,"Sphyrna zygaena","Sphyrna zygaena","Elasmobranchii","Carcharhiniformes","Sphyrnidae","Sphyrna","shark"
"Spiniraja whitleyi",1135,11.3178162500314,1136,10.1757210112097,1095,0.637680843032404,1076,0.181641739255545,1,-40,-59,"Spiniraja whitleyi","Spiniraja whitleyi","Elasmobranchii","Rajiformes","Rajidae","Spiniraja","ray"
"Squaliolus aliae",272,42.5764439329094,322,33.0487246459924,148,8.1597943893177,257,1.12542170363333,50,-124,-15,"Squaliolus aliae","Squaliolus aliae","Elasmobranchii","Squaliformes","Dalatiidae","Squaliolus","shark"
"Squaliolus laticaudus",52,76.2863177258094,40,60.3869965954525,91,11.2317144278317,203,1.29471825388249,-12,39,151,"Squaliolus laticaudus","Squaliolus laticaudus","Elasmobranchii","Squaliformes","Dalatiidae","Squaliolus","shark"
"Squalus acanthias",499,31.5959549923475,536,26.4009896926318,351,4.49782028792269,335,0.740193115888774,37,-148,-164,"Squalus acanthias","Squalus acanthias","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
"Squalus albifrons",706,25.0925425818474,692,21.8635762520538,458,3.36448051632957,426,0.605680249998199,-14,-248,-280,"Squalus albifrons","Squalus albifrons","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
"Squalus altipinnis",488,32.2511534936808,528,26.5986180459466,368,4.25949535392731,383,0.672689859055749,40,-120,-105,"Squalus altipinnis","Squalus altipinnis","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
"Squalus blainville",978,17.0551483275691,995,14.4818771226891,558,2.55526942507437,446,0.575550001888389,17,-420,-532,"Squalus blainville","Squalus blainville","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
"Squalus brevirostris",606,28.4484931573474,547,25.861755861916,476,3.22049888489795,406,0.62937101755529,-59,-130,-200,"Squalus brevirostris","Squalus brevirostris","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
"Squalus bucephalus",309,40.5267314562358,299,33.8462839350316,563,2.52660823454766,424,0.607809917341951,-10,254,115,"Squalus bucephalus","Squalus bucephalus","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
"Squalus chloroculus",1033,15.3957237893724,1081,12.7303659823022,540,2.62889460376473,433,0.59664165538267,48,-493,-600,"Squalus chloroculus","Squalus chloroculus","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
"Squalus crassispinus",683,25.9015541475691,652,23.0852965371008,560,2.54820393749098,411,0.624360702150028,-31,-123,-272,"Squalus crassispinus","Squalus crassispinus","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
"Squalus cubensis",776,23.0126263244058,770,20.1988898181365,592,2.3633986382272,428,0.601797356989411,-6,-184,-348,"Squalus cubensis","Squalus cubensis","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
"Squalus edmundsi",857,20.4175347710691,854,18.2125106197524,573,2.48681309564799,436,0.594335554273467,-3,-284,-421,"Squalus edmundsi","Squalus edmundsi","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
"Squalus formosus",854,20.4847178115691,866,17.8945480118112,553,2.57979268926581,438,0.592093248086883,12,-301,-416,"Squalus formosus","Squalus formosus","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
"Squalus grahami",732,24.2952881638058,690,21.9465015434626,569,2.50180389062338,441,0.586578568176185,-42,-163,-291,"Squalus grahami","Squalus grahami","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
"Squalus griffini",408,34.9663428681808,359,31.2092139095734,365,4.28077962701922,336,0.73906723580477,-49,-43,-72,"Squalus griffini","Squalus griffini","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
"Squalus hemipinnis",858,20.4175347710691,860,18.0374188095348,605,2.3125641221029,421,0.611253701377176,2,-253,-437,"Squalus hemipinnis","Squalus hemipinnis","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
"Squalus japonicus",931,18.3317605755691,954,15.5424580636666,545,2.61294747575009,400,0.640912046109717,23,-386,-531,"Squalus japonicus","Squalus japonicus","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
"Squalus lalannei",853,20.4847178115691,869,17.7543374984069,567,2.51587747974818,432,0.599086812660523,16,-286,-421,"Squalus lalannei","Squalus lalannei","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
"Squalus megalops",291,41.0074430506808,251,36.0611901714558,431,3.63492526261062,323,0.758746871231587,-40,140,32,"Squalus megalops","Squalus megalops","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
"Squalus melanurus",705,25.0925425818474,670,22.6460650534381,437,3.53181845882183,410,0.624439852732965,-35,-268,-295,"Squalus melanurus","Squalus melanurus","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
"Squalus mitsukurii",833,21.0095904574058,843,18.3871708227411,555,2.57645638612796,430,0.60047784642221,10,-278,-403,"Squalus mitsukurii","Squalus mitsukurii","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
"Squalus montalbani",1032,15.3957237893724,1076,12.81059008326,541,2.6228001463598,437,0.593435564270003,44,-491,-595,"Squalus montalbani","Squalus montalbani","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
"Squalus nasutus",1041,15.1543444265691,1082,12.7190835280061,568,2.51006271314633,409,0.624784972470108,41,-473,-632,"Squalus nasutus","Squalus nasutus","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
"Squalus notocaudatus",557,29.9216679563474,600,24.559803108096,323,4.82921623566761,344,0.729394462956801,43,-234,-213,"Squalus notocaudatus","Squalus notocaudatus","Elasmobranchii","Squaliformes","Squalidae","Squalus","shark"
