"tip.label","mean_ED","median_ED","sd_ED","mean_rank","top20_count","top20_frequency","mean_EH_66","median_EH_66","sd_EH_66","mean_rank_66","median_rank_66","top20_count_66","top20_frequency_66","mean_EH_145","median_EH_145","sd_EH_145","mean_rank_145","median_rank_145","top20_count_145","top20_frequency_145","species","rank_change_66_vs_ED","rank_change_145_vs_ED","rank_change_145_vs_66"
"Carcharhinus_leiodon",15.7332358394228,15.6879688596207,3.81971112054142,994.54,0,0,0.94344761900867,0.998764855609247,0.302024091868205,962.47,951.5,0,0,0.247860164264194,0.25073748519114,0.0703222265985046,925.9,945,0,0,"Carcharhinus leiodon",-32.0699999999999,-68.64,-36.57
"Bathyraja_leucomelanos",15.6109855874011,14.0304808507268,8.82644876126446,994.62,0,0,0.723133606464685,0.672490473473012,0.558371768994316,1070.04,1089,0,0,0.21445456037373,0.209915618773318,0.0581068416465112,1021.3,1038.5,0,0,"Bathyraja leucomelanos",75.42,26.68,-48.74
"Dipturus_oregoni",15.479210116441,14.2643071478163,7.20890092198822,994.89,0,0,0.567828460989549,0.575450375865642,0.156790132699475,1150.78,1154.5,0,0,0.193338070846962,0.189558762190666,0.0477362103213269,1099.84,1116.5,0,0,"Dipturus oregoni",155.89,104.95,-50.9400000000001
"Bathyraja_tunae",15.2115034353779,13.5617645626015,8.14384620261153,995.46,0,0,0.757383802182463,0.674274483731682,0.6499291292483,1059.64,1082,0,0,0.217421505430255,0.201892294735386,0.0764118957623645,1020.75,1055,0,0,"Bathyraja tunae",64.1800000000001,25.29,-38.8900000000001
"Amblyraja_taaf",15.2000435445968,13.0518843039638,8.62491179799238,996.54,0,0,0.813844431173243,0.800374448325493,0.319297533899628,1036.19,1037.5,0,0,0.222219524848519,0.219669943924376,0.0630684277910175,1009.06,1038.5,0,0,"Amblyraja taaf",39.6500000000001,12.52,-27.1300000000001
"Bathyraja_trachura",14.7837070486666,13.6102340290407,5.9429452271677,996.58,0,0,0.661353643653172,0.651885643024167,0.130165663917901,1077.6,1095,0,0,0.211167367880116,0.205663994299264,0.0560453737433567,1036.87,1038.5,0,0,"Bathyraja trachura",81.0199999999999,40.2899999999998,-40.73
"Squalus_montalbani",15.7878641609655,17.2131717910872,5.29216998859111,997.21,0,0,2.03690075475149,2.2778348667211,0.67486279731345,664.27,671.5,0,0,0.572132403818472,0.604844872939504,0.208479088177125,431.44,419.5,0,0,"Squalus montalbani",-332.94,-565.77,-232.83
"Bathyraja_aguja",15.133685548611,13.560416709871,8.16337760935536,997.8,0,0,0.673471492295934,0.672334400349367,0.138905664096538,1071.46,1091.5,0,0,0.212551570175945,0.205578152474084,0.058890680589904,1025.93,1034,0,0,"Bathyraja aguja",73.6600000000001,28.1300000000001,-45.53
"Squalus_chloroculus",15.8217478574136,17.0005023588567,5.42969594539617,997.98,0,0,2.03707610582286,2.27072802884659,0.672797233666008,665.1,674,0,0,0.575969759678269,0.607064331204216,0.211964278439507,428.61,425,0,0,"Squalus chloroculus",-332.88,-569.37,-236.49
"Bathyraja_pallida",14.951565857177,14.0157632809826,5.79768920247317,998.03,0,0,0.665332576671035,0.66321585101979,0.140077466984062,1077.75,1089,0,0,0.207635988267015,0.20485197347379,0.0554110873467865,1044.66,1062,0,0,"Bathyraja pallida",79.72,46.6300000000001,-33.0899999999999
"Bathyraja_minispinosa",14.7569238933769,14.0488759288035,5.30410461163945,998.38,0,0,0.67467378633839,0.680249891616233,0.137855843632658,1069.82,1078.5,0,0,0.208196753761297,0.203231645686041,0.0527746714361766,1042.92,1037,0,0,"Bathyraja minispinosa",71.4399999999999,44.5400000000001,-26.8999999999999
"Bathyraja_trachouros",14.9483495778553,12.5876653665041,8.36783726684706,998.75,0,0,0.78582485348445,0.665963657091239,0.738774372186051,1055.88,1082,0,0,0.217276537860811,0.204744172235644,0.0740182317259993,1023.67,1035.5,0,0,"Bathyraja trachouros",57.1300000000001,24.92,-32.2100000000002
"Rhinoraja_longicauda",15.0367046228862,12.8989538717821,8.26282887346243,998.88,0,0,0.696646481494687,0.666417499371795,0.220048297570259,1067.65,1081,0,0,0.214300205919747,0.20531995173166,0.056172912540035,1021.15,1050,0,0,"Rhinoraja longicauda",68.7700000000001,22.27,-46.5000000000001
"Carcharhinus_tilstoni",15.5666616218644,16.6205856759757,3.42875834929003,1001.05,0,0,0.942136914536496,0.984549653144986,0.306789039302197,963.24,949.5,0,0,0.247689395815195,0.24892764667681,0.0692404675575512,928.03,946.5,0,0,"Carcharhinus tilstoni",-37.8099999999999,-73.02,-35.21
"Carcharhinus_amblyrhynchoides",15.5057598598828,16.5832499593054,3.43971340528787,1004.35,0,0,0.941009690189995,0.979856619998167,0.30335333733585,963.03,950,0,0,0.245951856062399,0.242661219391608,0.0683495529165549,933.98,949,0,0,"Carcharhinus amblyrhynchoides",-41.32,-70.37,-29.05
"Bathyraja_abyssicola",14.8704345763064,13.5895099291815,6.41164766567909,1004.56,0,0,0.666923606849496,0.663072552319047,0.131341648139029,1074.37,1086,0,0,0.211493163804685,0.200083433048762,0.0545606280684278,1027.31,1041,0,0,"Bathyraja abyssicola",69.81,22.75,-47.0599999999999
"Raja_straeleni",15.496407536143,15.6801429065957,5.19715643947485,1004.65,0,0,0.787241668044736,0.696416348311891,0.374798689650632,1058.41,1058,0,0,0.214007768433759,0.206524545219074,0.0645772723471697,1033.91,1057,0,0,"Raja straeleni",53.7600000000001,29.2600000000001,-24.5
"Bathyraja_cousseauae",14.7896920886942,13.8496334973274,5.60197627265464,1005.58,0,0,0.669575242298162,0.651928092694416,0.141591376495103,1073.46,1089.5,0,0,0.20972074918281,0.200853014022534,0.050905534471907,1036.5,1060,0,0,"Bathyraja cousseauae",67.88,30.92,-36.96
"Bathyraja_notoroensis",14.7835251041046,12.3525441913733,8.0959403235686,1007.61,0,0,0.745874210298698,0.65908864384882,0.623142660970732,1062.79,1088.5,0,0,0.212611203334754,0.201450990836195,0.0680436716988314,1032.19,1053,0,0,"Bathyraja notoroensis",55.18,24.58,-30.5999999999999
"Brochiraja_albilabiata",14.9434815853993,14.6791730668972,3.32498745003735,1007.71,0,0,0.98459063313078,0.938874442688064,0.347096127100405,941.04,946.5,0,0,0.252763122418248,0.240729850282646,0.0764061959659877,899.69,918.5,0,0,"Brochiraja albilabiata",-66.6700000000001,-108.02,-41.3499999999999
"Bathyraja_panthera",14.5682706964656,13.3905931164794,7.81670479870684,1009.47,0,0,0.687645448439997,0.654610330907583,0.206949989408177,1069.64,1085,0,0,0.209750512520658,0.202358558864314,0.0597269426338032,1039.93,1063.5,0,0,"Bathyraja panthera",60.1700000000001,30.46,-29.71
"Bathyraja_isotrachys",14.4460971757679,13.1447512280416,6.54720331283329,1009.51,0,0,0.67304569079795,0.646124114053633,0.145819433920874,1072.58,1088.5,0,0,0.214111580205323,0.203981027196065,0.065574789617702,1028.65,1052.5,0,0,"Bathyraja isotrachys",63.0699999999999,19.1400000000001,-43.9299999999998
"Brochiraja_leviveneta",14.8999943305803,14.6457056040365,3.70450442159358,1011.18,0,0,0.985880534795809,0.919626224732791,0.342180158714989,942.07,944,0,0,0.254557413822505,0.249801228302505,0.0749521023303099,897.31,888,0,0,"Brochiraja leviveneta",-69.1099999999999,-113.87,-44.7600000000001
"Bathyraja_tzinovskii",14.163561450784,11.7333274829248,6.83122251820354,1013.07,0,0,0.684649368327826,0.658321106640528,0.163687889120894,1066.61,1081.5,0,0,0.211169254162746,0.202049717371825,0.0544273152760068,1031.63,1046,0,0,"Bathyraja tzinovskii",53.5399999999998,18.5600000000001,-34.9799999999998
"Bathyraja_microtrachys",14.8385098118608,12.3330573237988,8.23506320142518,1013.41,0,0,0.699367143711427,0.665853048190835,0.256016694557691,1069.79,1083,0,0,0.217760180204426,0.207083582762345,0.0670529926799364,1012.5,1033.5,0,0,"Bathyraja microtrachys",56.38,-0.909999999999968,-57.29
"Amblyraja_frerichsi",14.7213964613645,13.7238605729641,6.93878277860205,1013.6,0,0,0.810247992232748,0.799222302297763,0.301528302356879,1036.18,1034.5,0,0,0.220725606656606,0.218540234654398,0.064594767031566,1017.75,1042.5,0,0,"Amblyraja frerichsi",22.58,4.14999999999998,-18.4300000000001
"Dasyatis_bennetti",15.1268786643468,15.0979608712506,4.00359872666074,1017.46,0,0,1.55249646874973,1.55768209013937,0.522882332397181,798.75,811.5,0,0,0.281548126811712,0.267810248921428,0.071722187393277,795.64,811,0,0,"Dasyatis bennetti",-218.71,-221.82,-3.11000000000001
"Dasyatis_navarrae",15.1218489668907,15.0979608712506,4.00460112852007,1017.53,0,0,1.55262915036997,1.55787513831845,0.521192632723617,798.47,810,0,0,0.281321912429146,0.270171422255924,0.0713338287547445,795.97,818.5,0,0,"Dasyatis navarrae",-219.06,-221.56,-2.5
"Amblyraja_robertsi",14.5321052003386,12.1907696145329,7.59663480520963,1018.44,0,0,0.8095191412919,0.791684273852373,0.308724023748075,1037.6,1034.5,0,0,0.221883040154312,0.220212379742449,0.0673625887506053,1014.78,1029,0,0,"Amblyraja robertsi",19.1599999999999,-3.66000000000008,-22.8199999999999
"Bathyraja_simoterus",14.4124260161766,11.6808314105213,8.27641963037959,1019.26,0,0,0.678216294617716,0.658306072921168,0.159405828554086,1073.04,1087.5,0,0,0.209922448088815,0.200242115563722,0.0545881061224044,1034.99,1058.5,0,0,"Bathyraja simoterus",53.78,15.73,-38.05
"Bathyraja_fedorovi",14.2466787653925,12.2441919007743,7.24018814579996,1020.99,0,0,0.674597608616624,0.669273362817972,0.144789597825133,1072.79,1085.5,0,0,0.211424658124799,0.200641527470007,0.0554071511276314,1027.01,1042.5,0,0,"Bathyraja fedorovi",51.8,6.01999999999998,-45.78
"Amblyraja_radiata",14.8680406057062,13.9382957095466,4.89243032509045,1021.62,0,0,0.806311340503885,0.796766107046548,0.298112079396975,1038.73,1039.5,0,0,0.221270012879895,0.216551379070528,0.0660251059943889,1012.17,1039,0,0,"Amblyraja radiata",17.11,-9.45000000000005,-26.5600000000001
"Bathyraja_spinosissima",14.245355722985,12.5024671771156,7.84249991882563,1025.53,0,0,0.694600569799806,0.676089273746195,0.224823598866784,1070.12,1079,0,0,0.212409375100396,0.207431213720255,0.0598402926438335,1029.58,1047,0,0,"Bathyraja spinosissima",44.5899999999999,4.04999999999995,-40.54
"Bathyraja_bergi",14.0696179811797,12.9722266314256,5.75609140383467,1026.44,0,0,0.66982369250705,0.661440139657314,0.14950938720029,1077.16,1091.5,0,0,0.21293138973278,0.202706894493002,0.0620750761251426,1029.64,1036,0,0,"Bathyraja bergi",50.72,3.20000000000005,-47.52
"Amblyraja_reversa",14.1631316892061,11.699117963118,7.94602313182086,1026.82,0,0,0.816199269790491,0.799687778308982,0.31638839198902,1032.99,1032.5,0,0,0.222454552783483,0.218382284568692,0.0640649461442858,1011.58,1034,0,0,"Amblyraja reversa",6.17000000000007,-15.2399999999999,-21.41
"Bathyraja_richardsoni",13.8022985417929,12.740345853387,5.02613622444537,1027.24,0,0,0.665970937328327,0.668929790350625,0.13903972983538,1075.59,1094,0,0,0.206115778642271,0.201618346646405,0.0510074956367767,1046.05,1067,0,0,"Bathyraja richardsoni",48.3499999999999,18.8099999999999,-29.54
"Zearaja_nasuta",14.5420043134513,13.9175381569711,5.81009764258284,1029.98,0,0,0.556591493822448,0.558616974100195,0.157599683721666,1159.99,1163,0,0,0.191690983847315,0.18664072298157,0.0468970981962401,1104.98,1118.5,0,0,"Zearaja nasuta",130.01,75,-55.01
"Bathyraja_hesperafricana",14.0530084344956,11.6699182359722,6.19083612171512,1030.19,0,0,0.675860927300718,0.662851178349119,0.158574876084522,1071.23,1084,0,0,0.21086536725877,0.198932907764202,0.0581414632065108,1032.48,1049.5,0,0,"Bathyraja hesperafricana",41.04,2.28999999999996,-38.75
"Rhinoraja_kujiensis",13.872820795155,12.379353792813,7.00555287833744,1030.4,0,0,0.6832153289601,0.66945507851197,0.183673690150092,1069.61,1084,0,0,0.213157807472393,0.205353316312552,0.0572739361825078,1021.55,1043,0,0,"Rhinoraja kujiensis",39.2099999999998,-8.85000000000014,-48.0599999999999
"Bathyraja_diplotaenia",13.5658232256655,11.9370082582228,5.48315212737487,1031.81,0,0,0.714722562534002,0.663047199568257,0.367783237043991,1064.73,1082,0,0,0.211984996260923,0.201721148938205,0.0612836889024262,1032.51,1069.5,0,0,"Bathyraja diplotaenia",32.9200000000001,0.700000000000045,-32.22
"Zearaja_argentinensis",14.4750541761602,13.8732983088648,5.91592004167132,1032.18,0,0,0.558739968987786,0.560250911150908,0.15798209677288,1159.57,1159.5,0,0,0.191288784850004,0.18362133555847,0.0491612982860292,1106.7,1122,0,0,"Zearaja argentinensis",127.39,74.52,-52.8699999999999
"Bathyraja_spinicauda",14.1159802590898,13.1917905063153,5.96748385606697,1033.05,0,0,0.663610227742976,0.663934030015809,0.144235066729314,1079.94,1096.5,0,0,0.211776468435265,0.198553913230201,0.0566030951353217,1029.62,1047.5,0,0,"Bathyraja spinicauda",46.8900000000001,-3.43000000000006,-50.3200000000002
"Zearaja_chilensis",14.4554532532239,13.6092513021747,6.07782166546238,1033.97,0,0,0.558378581222515,0.564759268780247,0.157980560852222,1159.25,1163,0,0,0.190544594099153,0.185856587329411,0.0491653414664703,1108.1,1126,0,0,"Zearaja chilensis",125.28,74.1299999999999,-51.1500000000001
"Bathyraja_papilionifera",13.6857123118763,11.8319553053537,6.15873119980766,1034.05,0,0,0.670058686340872,0.648683836820013,0.157882562305073,1078.96,1094.5,0,0,0.213788788630166,0.206197309653784,0.0566871986087579,1022.28,1030,0,0,"Bathyraja papilionifera",44.9100000000001,-11.77,-56.6800000000001
"Bathyraja_ishiharai",14.0628978497256,12.3416326546454,7.68863206875895,1034.11,0,0,0.684445336995631,0.66053569207484,0.193398741291372,1073.23,1088.5,0,0,0.210678196701603,0.199355326616708,0.0578814467366909,1038.49,1074,0,0,"Bathyraja ishiharai",39.1200000000001,4.38000000000011,-34.74
"Bathyraja_eatonii",13.8341867945538,12.096263339002,6.74043925189888,1034.64,0,0,0.712328667366488,0.663853102760693,0.516937156846188,1068.96,1087,0,0,0.214179012199588,0.199561585308463,0.0720329145006782,1027.84,1048,0,0,"Bathyraja eatonii",34.3199999999999,-6.80000000000018,-41.1200000000001
"Raja_clavata",14.525899740122,14.3703876930042,4.82484811487349,1039.77,0,0,0.783789762666735,0.704120675009345,0.363715403531546,1059.12,1059.5,0,0,0.211749772150714,0.202879994851634,0.0625509969122343,1045.84,1067,0,0,"Raja clavata",19.3499999999999,6.06999999999994,-13.28
"Raja_maderensis",14.4638126267156,14.5745181579053,4.83044577606058,1040.51,0,0,0.783279759868205,0.684650591817692,0.36565265297164,1059.89,1061.5,0,0,0.213606720567682,0.206908567556772,0.0670076669766769,1036.87,1042.5,0,0,"Raja maderensis",19.3800000000001,-3.6400000000001,-23.0200000000002
"Bathyraja_schroederi",13.5920201849414,12.0781360465606,6.71120891666191,1042.12,0,0,0.714710576691304,0.655021484447218,0.404712249387369,1065.69,1090,0,0,0.210885766509122,0.205846180837279,0.0569095958476847,1031.03,1069.5,0,0,"Bathyraja schroederi",23.5700000000002,-11.0899999999999,-34.6600000000001
"Zearaja_maugeana",14.0081798576885,13.664319360192,5.66916327757021,1046.5,0,0,0.556334062623322,0.557278326534048,0.156406940104594,1161.3,1162,0,0,0.19284607300931,0.18513420621248,0.0482404108753849,1099.22,1121,0,0,"Zearaja maugeana",114.8,52.72,-62.0799999999999
"Mustelus_stevensi",14.3588380080555,15.4266431061121,4.34971938701686,1047.86,0,0,1.54998320904815,1.60039826467347,0.648107623680449,819.8,823,0,0,0.294232403442879,0.303685793340188,0.100867285096994,789.85,764.5,0,0,"Mustelus stevensi",-228.06,-258.01,-29.9499999999999
"Mustelus_ravidus",14.2986826385725,15.4130066596464,3.64641700197381,1048.07,0,0,1.44238845894271,1.54675338886327,0.55407336570084,843.36,846,0,0,0.290281981916873,0.300043400013438,0.0963645610146267,794.18,764,0,0,"Mustelus ravidus",-204.71,-253.89,-49.1800000000001
"Mustelus_widodoi",14.3017016452035,15.4130066596464,3.62115685074605,1048.17,0,0,1.44187062232605,1.54647619780297,0.552435010520731,843.27,847.5,0,0,0.291431759068673,0.295171606760509,0.0994413451615546,790.93,761,0,0,"Mustelus widodoi",-204.9,-257.24,-52.34
"Dipturus_gudgeri",13.876879567667,13.788633893307,4.48068783323544,1051.72,0,0,0.547854817142331,0.556950253835017,0.152274863590096,1166.66,1173,0,0,0.190388618210642,0.184754582809813,0.0513059418565135,1114.38,1130,0,0,"Dipturus gudgeri",114.94,62.6600000000001,-52.28
"Mustelus_palumbes",14.1340131745855,14.9802169210685,3.9938661928366,1053.99,0,0,1.55693394558846,1.60529318092835,0.656120483222783,817.31,818.5,0,0,0.297164064110684,0.301611451954392,0.104369404425021,783.99,760.5,0,0,"Mustelus palumbes",-236.68,-270,-33.3199999999999
"Mustelus_asterias",14.1158819481429,15.0455916244287,4.01402034501715,1054.53,0,0,1.55805312520605,1.60752398077799,0.661985367720516,817.84,825.5,0,0,0.295105408741946,0.301038574179933,0.100276887811622,787.87,785.5,0,0,"Mustelus asterias",-236.69,-266.66,-29.97
"Dipturus_oxyrinchus",13.8890077050137,14.0355119965673,4.55550819871539,1054.83,0,0,0.572596707725318,0.563627485548233,0.17348122991331,1152.45,1155,0,0,0.193868651101976,0.188925407307435,0.0531710436079598,1094.74,1111.5,0,0,"Dipturus oxyrinchus",97.6200000000001,39.9100000000001,-57.71
"Dipturus_innominatus",13.6242076637262,13.2029574883672,4.89670678490613,1055.56,0,0,0.548413676243422,0.552436129824366,0.155107772973514,1166.24,1171.5,0,0,0.189203583243921,0.1862085955253,0.0504000151205271,1116.42,1127.5,0,0,"Dipturus innominatus",110.68,60.8600000000001,-49.8199999999999
"Dipturus_batis",13.6809691487442,13.5244504710686,4.5504053585222,1061.01,0,0,0.571146573903643,0.570602896091829,0.175744633888172,1154.57,1156,0,0,0.192793020601107,0.187184292521589,0.051790071451961,1099.69,1123,0,0,"Dipturus batis",93.56,38.6800000000001,-54.8799999999999
"Mustelus_lenticulatus",13.9230238411374,14.8283271147319,3.95730340965183,1062.03,0,0,1.55041408554849,1.5827153535234,0.651555745968199,819.76,822.5,0,0,0.29471884527445,0.300284687268417,0.098721058735654,787.71,787,0,0,"Mustelus lenticulatus",-242.27,-274.32,-32.05
"Mustelus_antarcticus",13.9213154844626,14.9339613206832,4.01013977908043,1062.72,0,0,1.54800576514489,1.59701156518799,0.645274711914915,819.38,823,0,0,0.294121859686796,0.30009864363238,0.10044435357769,791.37,770.5,0,0,"Mustelus antarcticus",-243.34,-271.35,-28.01
"Insentiraja_subtilispinosa",13.4491541909388,13.2383463842562,3.40920467629036,1063.99,0,0,0.901320753283273,0.859062246152988,0.2818626221697,973.28,984,0,0,0.244465300160419,0.227471707216215,0.0740025158498735,931.19,937.5,0,0,"Insentiraja subtilispinosa",-90.71,-132.8,-42.0899999999999
"Insentiraja_laxipella",13.4491541909388,13.2383463842562,3.40920467629036,1064.99,0,0,0.899717696982442,0.857478008499196,0.277360704171677,974.18,983.5,0,0,0.244944911612261,0.23574085644285,0.0745103800488081,928.78,937.5,0,0,"Insentiraja laxipella",-90.8100000000001,-136.21,-45.4
"Brochiraja_spinifera",13.2664220452209,12.9054095280889,2.3532234209235,1066.96,0,0,0.984817716062915,0.935047128383482,0.340657184781768,940.57,944,0,0,0.255331347030458,0.243627563472191,0.0776017759805035,892.26,906.5,0,0,"Brochiraja spinifera",-126.39,-174.7,-48.3100000000001
"Potamotrygon_motoro",13.1297613495465,12.9980865290572,2.49521204512975,1072.95,0,0,1.29386865557386,1.29350513670791,0.27150333568621,839.33,880.5,0,0,0.270324512558534,0.255253366912103,0.0625737057456202,828.7,813.5,0,0,"Potamotrygon motoro",-233.62,-244.25,-10.63
"Brochiraja_asperula",13.073906182332,13.0294345649818,2.46108155210457,1074.46,0,0,0.987740526942623,0.940634435055181,0.343743032102319,940.37,945.5,0,0,0.25184261641579,0.23762836385529,0.0754801849147462,904.68,917,0,0,"Brochiraja asperula",-134.09,-169.78,-35.6900000000001
"Bathyraja_brachyurops",12.5798182848677,12.5307838576125,2.81894223551572,1084.75,0,0,0.661674151637538,0.657298196610862,0.130613400445915,1079.61,1087.5,0,0,0.207394469420084,0.1996022555136,0.0544107628047035,1044.97,1078.5,0,0,"Bathyraja brachyurops",-5.1400000000001,-39.78,-34.6399999999999
"Potamotrygon_orbignyi",12.692634471266,12.9086566088281,2.40763410913842,1084.83,0,0,1.29462508856672,1.28759241890302,0.281907719441497,839.95,880.5,0,0,0.270082720134279,0.258092821808183,0.0607288727832351,829.8,824,0,0,"Potamotrygon orbignyi",-244.88,-255.03,-10.1500000000001
